EmpNo,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Dept,salary
A13864,0.74,0.67,5,216,3,0,0,0,sales,low
A13865,0.65,0.82,5,265,3,0,0,0,IT,low
A13866,0.87,0.73,5,184,3,0,0,0,product_mng,low
A13867,0.56,0.71,5,244,3,0,0,0,product_mng,low
A13868,0.78,0.69,4,202,3,0,0,0,product_mng,low
A13869,0.73,0.57,3,146,2,0,0,0,product_mng,low
A13870,0.66,0.78,4,161,6,0,0,0,IT,low
A13871,0.15,0.81,5,280,3,1,0,0,RandD,high
A13872,0.52,0.69,5,208,8,1,0,0,RandD,low
A13873,0.44,0.66,6,134,8,0,0,0,RandD,high
A13874,0.7,0.7,3,162,8,0,0,0,RandD,high
A13875,0.63,0.52,5,209,8,1,0,0,RandD,low
A13876,0.89,0.59,3,265,8,0,0,0,RandD,low
A13877,0.96,0.85,4,173,3,0,0,0,marketing,high
A13878,0.98,0.99,4,261,10,1,0,0,sales,low
A13879,0.62,0.82,3,204,10,0,0,0,accounting,medium
A13880,0.62,0.73,3,144,10,1,0,0,support,high
A13881,0.69,0.43,5,113,8,0,0,0,technical,medium
A13882,0.5,0.91,4,144,8,0,0,0,management,medium
A13883,0.71,0.93,5,140,8,0,0,0,marketing,medium
A13884,0.5,0.68,3,245,4,0,0,0,marketing,medium
A13885,0.93,0.6,3,188,3,0,0,0,marketing,high
A13886,0.95,0.77,5,199,10,1,0,0,sales,medium
A13887,0.17,0.61,6,154,10,1,0,0,sales,medium
A13888,0.92,0.68,4,138,7,0,0,0,sales,medium
A13889,0.64,0.48,3,147,7,0,0,0,sales,high
A13890,0.27,0.42,6,173,7,0,0,0,sales,medium
A13891,0.66,0.87,3,223,7,0,0,0,sales,high
A13892,0.59,0.69,3,200,3,0,0,0,sales,low
A13893,0.93,0.98,4,189,10,0,0,0,sales,medium
A13894,0.58,0.67,5,133,10,0,0,0,technical,medium
A13895,0.96,0.6,3,160,10,0,0,0,support,medium
A13896,0.69,0.85,3,153,10,0,0,0,support,medium
A13897,0.41,0.38,4,142,10,1,0,0,support,low
A13898,0.36,0.41,3,167,10,0,0,0,support,low
A13899,0.71,0.78,4,227,2,0,0,0,support,low
A13900,0.94,0.9,4,144,4,0,0,0,support,low
A13901,0.51,0.76,4,140,3,0,0,0,support,low
A13902,0.83,0.48,4,220,3,1,0,0,support,low
A13903,0.22,0.62,3,180,3,0,0,0,support,low
A13904,0.66,0.89,4,173,4,0,0,0,support,low
A13905,0.14,0.58,3,179,5,0,0,0,support,low
A13906,0.16,0.96,5,137,5,1,0,0,technical,low
A13907,0.81,0.78,3,165,3,0,0,0,technical,high
A13908,0.73,0.94,3,177,3,0,0,0,technical,low
A13909,0.7,0.58,5,168,3,0,0,0,management,low
A13910,0.62,0.73,3,245,4,0,0,0,IT,low
A13911,0.5,0.83,5,258,2,0,0,0,IT,low
A13912,0.7,0.88,3,159,2,0,0,0,IT,high
A13913,0.53,0.73,3,163,3,1,0,0,IT,low
A13914,0.87,0.9,3,174,2,0,0,0,IT,low
A13915,0.59,0.6,3,214,2,1,0,0,product_mng,low
A13916,0.94,0.67,4,191,3,1,0,0,product_mng,high
A13917,0.2,0.53,5,272,5,0,0,0,product_mng,low
A13918,0.42,0.44,3,183,2,0,0,0,product_mng,medium
A13919,0.43,0.66,4,135,2,0,0,0,IT,high
A13920,0.43,0.76,6,154,2,0,0,0,management,high
A13921,0.77,0.86,5,238,3,0,0,0,management,high
A13922,0.76,0.98,2,235,3,0,0,0,management,high
A13923,0.82,0.9,3,215,4,0,0,0,management,high
A13924,0.75,0.66,5,234,2,0,0,0,management,high
A13925,0.63,0.98,4,187,3,0,0,0,management,high
A13926,0.51,0.75,3,133,3,0,0,0,sales,medium
A13927,0.23,0.7,3,123,5,0,0,0,sales,medium
A13928,0.77,0.58,4,202,3,0,0,0,sales,medium
A13929,0.54,0.63,4,140,3,0,0,0,sales,medium
A13930,0.63,0.85,4,182,3,1,0,0,sales,high
A13931,0.55,0.45,3,179,2,1,0,0,sales,low
A13932,0.31,0.63,3,150,3,1,0,0,sales,medium
A13933,0.98,0.74,4,151,3,0,0,0,sales,medium
A13934,0.16,0.95,6,117,7,0,0,0,sales,medium
A13935,0.54,0.78,3,156,7,0,0,0,sales,medium
A13936,0.73,0.48,3,211,7,0,0,0,sales,medium
A13937,0.16,0.63,6,286,7,0,0,1,sales,medium
A13938,0.57,0.82,5,233,7,0,0,1,sales,medium
A13939,0.88,0.88,4,222,3,1,0,1,sales,medium
A13940,0.95,0.81,4,258,7,0,0,1,sales,medium
A13941,0.93,0.7,5,231,7,0,0,1,sales,high
A13942,0.91,0.58,3,220,7,0,0,1,sales,low
A13943,0.77,0.82,4,134,3,0,0,1,sales,low
A13944,0.24,0.94,6,141,3,1,0,0,sales,low
A13945,0.74,0.74,5,160,3,1,0,0,sales,high
A13946,0.53,0.59,4,259,3,0,0,0,sales,low
A13947,0.89,0.77,5,232,3,0,0,0,sales,low
A13948,0.23,0.77,5,272,2,0,0,0,sales,low
A13949,0.69,0.66,3,215,6,0,0,0,sales,high
A13950,0.52,0.72,4,222,3,0,0,0,sales,low
A13951,0.9,0.58,3,244,8,0,0,0,sales,low
A13952,0.92,0.63,5,224,8,1,0,0,sales,low
A13953,0.72,0.59,5,200,8,1,0,0,sales,low
A13954,0.92,0.61,4,143,8,0,0,0,sales,low
A13955,0.79,0.86,5,238,8,0,0,0,sales,low
A13956,0.48,0.89,4,145,3,0,0,0,sales,low
A13957,0.27,0.76,4,108,10,0,0,0,sales,medium
A13958,0.67,0.49,3,247,10,0,0,0,sales,medium
A13959,0.48,0.7,3,213,10,0,0,0,sales,medium
A13960,0.99,0.6,4,209,8,1,0,0,IT,medium
A13961,0.49,0.88,4,240,8,0,0,0,product_mng,medium
A13962,0.39,0.45,3,100,8,1,0,0,product_mng,medium
A13963,0.99,0.92,4,265,4,1,0,0,product_mng,medium
A13964,0.78,0.57,3,209,3,0,0,0,product_mng,medium
A13965,0.5,0.73,3,154,10,0,0,0,IT,medium
A13966,0.61,0.79,5,230,10,0,0,0,management,high
A13967,0.88,0.6,4,208,7,0,0,1,management,high
A13968,0.44,0.44,2,141,7,1,0,1,management,high
A13969,0.73,0.78,3,262,7,1,0,1,management,high
A13970,0.58,0.84,4,206,7,0,0,1,management,high
A13971,0.74,0.98,3,166,3,1,0,1,management,high
A13972,0.32,0.48,4,117,10,0,0,1,marketing,medium
A13973,0.88,0.83,4,273,10,0,0,0,sales,medium
A13974,0.81,0.9,4,270,10,0,0,0,accounting,medium
A13975,0.59,0.92,3,138,10,0,0,0,support,low
A13976,0.79,0.65,3,235,10,0,0,0,technical,low
A13977,0.92,0.64,4,190,10,1,0,0,management,low
A13978,0.76,0.85,3,192,3,0,0,0,marketing,low
A13979,0.91,0.65,5,214,3,1,0,0,marketing,low
A13980,0.8,0.84,4,242,2,1,0,0,marketing,low
A13981,0.73,0.72,4,233,2,0,0,0,sales,low
A13982,0.88,0.53,3,218,4,0,0,0,sales,low
A13983,0.65,0.4,5,125,4,0,0,0,sales,low
A13984,0.84,0.5,4,178,2,0,0,0,sales,low
A13985,0.93,0.5,5,272,3,0,0,0,sales,low
A13986,0.64,0.6,3,265,4,0,0,0,sales,low
A13987,0.66,0.72,4,271,3,0,0,0,sales,low
A13988,0.76,0.56,3,179,3,1,0,0,sales,low
A13989,0.34,0.72,3,118,4,0,0,0,IT,low
A13990,0.48,0.8,4,196,5,0,0,0,product_mng,low
A13991,0.79,0.61,4,173,2,0,0,0,product_mng,low
A13992,0.82,0.67,4,156,3,0,0,0,product_mng,low
A13993,0.51,0.71,2,180,3,0,0,0,product_mng,low
A13994,0.84,0.78,4,263,3,0,0,0,IT,low
A13995,0.66,0.79,5,134,3,0,0,0,management,high
A13996,0.72,0.88,3,189,3,1,0,0,management,high
A13997,0.53,0.91,4,167,4,0,0,0,management,high
A13998,0.81,0.8,5,132,2,1,0,0,management,high
A13999,0.58,0.9,3,209,2,0,0,0,management,high
A14000,0.82,0.56,2,227,5,1,0,0,management,high
A14001,0.72,0.99,4,239,3,0,0,0,marketing,medium
A14002,0.9,0.54,4,172,4,0,0,0,sales,medium
A14003,0.98,0.91,3,188,4,0,0,0,accounting,medium
A14004,0.56,0.74,3,265,3,0,0,0,support,medium
A14005,0.77,0.82,3,153,3,1,0,0,technical,medium
A14006,0.61,0.89,4,242,2,0,0,0,management,medium
A14007,0.97,0.61,4,262,3,1,0,1,marketing,medium
A14008,0.64,0.55,3,246,2,0,0,1,marketing,high
A14009,0.99,0.97,4,211,2,0,0,1,marketing,low
A14010,0.61,0.42,3,145,4,0,0,1,sales,medium
A14011,0.72,0.71,4,256,3,0,0,1,sales,medium
A14012,0.67,0.91,2,245,2,1,0,1,sales,medium
A14013,0.9,0.56,3,151,3,0,0,0,sales,medium
A14014,0.9,0.73,4,245,2,0,0,0,sales,low
A14015,0.63,0.61,4,171,3,0,0,0,sales,low
A14016,0.64,0.88,3,252,2,0,0,0,sales,low
A14017,0.44,0.65,3,175,2,0,0,0,IT,low
A14018,0.64,0.94,4,210,3,0,0,0,product_mng,low
A14019,0.65,0.95,2,180,2,0,0,0,product_mng,low
A14020,0.69,0.9,5,103,5,0,0,0,product_mng,low
A14021,0.93,0.51,4,110,3,0,0,0,product_mng,low
A14022,0.73,0.9,5,184,3,0,0,0,IT,low
A14023,0.83,0.6,4,161,2,0,0,0,management,high
A14024,0.82,0.49,5,210,3,0,0,0,management,high
A14025,0.39,0.91,2,212,2,0,0,0,management,high
A14026,0.53,0.47,6,106,6,0,0,0,management,high
A14027,0.88,0.81,4,179,3,0,0,0,management,high
A14028,0.8,0.6,5,217,3,0,0,0,management,high
A14029,0.68,0.79,4,184,3,0,0,0,marketing,low
A14030,0.66,0.6,3,210,2,0,0,0,sales,low
A14031,0.61,0.61,4,246,2,0,0,0,accounting,low
A14032,0.74,0.55,4,262,3,0,0,0,support,low
A14033,0.61,0.83,4,245,3,1,0,1,technical,low
A14034,0.57,0.99,3,222,3,1,0,1,management,low
A14035,0.68,0.54,4,146,4,0,0,1,marketing,medium
A14036,0.75,0.79,4,263,3,0,0,1,marketing,medium
A14037,0.29,0.57,5,134,2,0,0,1,marketing,medium
A14038,0.81,0.81,5,250,4,0,0,1,sales,medium
A14039,0.53,0.68,4,173,3,0,0,0,sales,medium
A14040,0.42,0.96,6,173,3,0,0,0,sales,medium
A14041,0.64,0.67,4,252,3,1,0,0,sales,medium
A14042,0.63,0.5,2,230,4,0,0,0,sales,medium
A14043,0.81,0.81,4,212,2,1,0,0,sales,medium
A14044,0.71,0.66,5,187,2,0,0,0,sales,medium
A14045,0.7,0.83,5,241,2,0,0,0,sales,medium
A14046,0.53,1,3,164,4,0,0,0,IT,medium
A14047,0.16,0.93,6,218,6,1,0,0,product_mng,high
A14048,0.17,0.55,4,194,3,0,0,0,product_mng,low
A14049,0.7,0.95,3,158,2,0,0,0,product_mng,medium
A14050,0.43,0.88,2,149,4,0,0,0,product_mng,medium
A14051,0.49,0.62,4,161,2,0,0,0,IT,medium
A14052,0.5,0.9,5,226,2,0,0,0,management,high
A14053,0.57,0.59,2,111,2,0,0,0,management,high
A14054,0.68,0.75,4,258,3,0,0,0,management,high
A14055,0.62,0.61,3,266,2,0,0,0,management,high
A14056,0.69,0.75,3,253,3,0,0,0,management,high
A14057,0.63,0.7,5,160,3,0,0,0,management,high
A14058,0.76,0.62,5,230,3,1,0,0,marketing,low
A14059,0.62,0.76,5,198,3,0,0,0,sales,low
A14060,0.82,0.69,3,250,3,0,0,0,accounting,low
A14061,0.2,0.7,4,225,5,0,0,0,support,low
A14062,0.16,0.7,3,178,3,1,0,0,technical,low
A14063,0.2,0.78,4,196,3,0,0,0,management,low
A14064,0.53,0.51,4,240,2,0,0,0,marketing,low
A14065,0.71,0.63,3,204,3,0,0,0,marketing,low
A14066,0.7,0.93,3,250,3,0,0,0,marketing,low
A14067,0.92,0.94,2,224,2,0,0,0,sales,low
A14068,0.81,0.92,4,268,3,0,0,0,sales,low
A14069,0.79,0.62,5,167,3,0,0,0,sales,low
A14070,0.53,0.64,3,168,3,0,0,0,sales,low
A14071,0.51,0.56,4,168,2,0,0,0,sales,low
A14072,0.78,0.9,5,158,3,0,0,0,sales,low
A14073,0.5,0.91,3,240,3,0,0,0,sales,low
A14074,0.92,1,4,261,4,0,0,0,sales,medium
A14075,0.59,0.54,4,176,2,0,0,0,technical,medium
A14076,0.77,0.55,3,217,3,0,0,0,support,medium
A14077,0.74,0.87,5,224,2,0,0,0,support,medium
A14078,0.67,0.97,4,196,3,0,0,0,support,medium
A14079,0.56,0.59,3,223,3,0,0,0,support,medium
A14080,0.84,0.44,5,131,5,1,0,0,support,medium
A14081,0.53,0.77,2,167,2,0,0,0,support,medium
A14082,0.86,0.71,5,273,3,0,0,0,support,medium
A14083,0.77,0.68,3,98,3,0,0,0,support,medium
A14084,0.97,0.94,4,253,3,0,0,0,support,medium
A14085,0.69,0.87,5,174,3,0,0,0,support,medium
A14086,0.73,0.9,3,274,2,0,0,0,support,high
A14087,0.42,0.47,6,174,5,0,0,0,technical,low
A14088,0.4,0.47,5,173,5,0,0,0,technical,medium
A14089,0.33,0.41,2,198,4,0,0,0,technical,medium
A14090,0.68,0.66,3,238,2,0,0,0,management,medium
A14091,0.78,0.8,3,256,2,0,0,0,IT,medium
A14092,0.92,0.6,3,179,2,0,0,0,IT,low
A14093,0.66,0.66,4,273,4,1,0,0,IT,low
A14094,0.6,0.45,3,104,4,0,0,0,IT,low
A14095,0.86,0.83,4,208,3,1,0,0,IT,low
A14096,0.61,0.49,3,275,2,0,0,0,product_mng,low
A14097,0.71,0.68,3,231,2,1,0,0,product_mng,low
A14098,0.86,0.62,4,186,3,0,0,0,product_mng,low
A14099,0.96,0.59,3,241,3,0,0,0,product_mng,low
A14100,0.7,0.54,3,194,2,1,0,0,IT,low
A14101,0.38,0.49,4,196,3,0,0,1,management,high
A14102,0.39,0.75,6,185,3,0,0,1,management,high
A14103,0.49,0.4,2,148,2,1,0,1,management,high
A14104,0.78,0.62,4,150,3,0,0,1,management,high
A14105,0.74,0.79,5,121,5,0,0,1,management,high
A14106,0.82,0.76,4,266,3,0,0,1,management,high
A14107,0.6,0.42,2,109,6,0,0,0,sales,low
A14108,0.72,0.99,3,143,4,0,0,0,sales,low
A14109,0.73,0.97,3,174,3,0,0,0,sales,low
A14110,0.89,0.55,4,159,2,0,0,0,sales,medium
A14111,0.74,0.94,4,157,2,0,0,0,sales,medium
A14112,0.83,0.57,2,222,2,0,0,0,sales,medium
A14113,0.24,0.88,5,199,5,1,0,0,sales,medium
A14114,0.93,0.89,3,255,7,1,0,0,sales,medium
A14115,0.96,0.62,4,253,7,0,0,0,sales,medium
A14116,0.16,0.68,5,149,7,1,0,0,sales,medium
A14117,0.21,0.85,6,285,7,0,0,0,sales,medium
A14118,0.69,0.54,3,164,7,0,0,0,sales,medium
A14119,0.66,0.96,3,243,3,1,0,0,sales,medium
A14120,0.67,0.39,2,207,7,0,0,0,sales,medium
A14121,0.85,0.58,4,186,7,0,0,0,sales,medium
A14122,0.37,0.92,4,211,7,0,0,0,sales,high
A14123,0.64,0.64,2,190,3,0,0,0,sales,low
A14124,0.91,0.82,2,241,3,0,0,0,sales,medium
A14125,0.96,0.68,3,206,3,0,0,0,sales,medium
A14126,0.74,0.7,4,273,3,0,0,0,sales,medium
A14127,0.94,0.99,2,157,3,0,0,0,sales,medium
A14128,0.37,0.72,3,183,2,0,0,0,sales,low
A14129,0.92,0.85,3,151,6,1,0,0,sales,low
A14130,0.86,0.72,3,217,3,0,0,0,sales,low
A14131,0.66,0.49,5,235,8,1,0,0,sales,low
A14132,0.19,0.61,4,127,8,0,0,0,sales,low
A14133,0.65,0.61,5,167,8,0,0,0,sales,low
A14134,0.92,0.44,3,260,8,0,0,0,sales,low
A14135,0.83,0.8,3,240,8,0,0,0,sales,low
A14136,0.94,0.82,4,187,3,0,0,0,sales,low
A14137,0.42,0.69,3,126,2,0,0,0,sales,low
A14138,0.78,0.53,6,168,3,0,0,0,sales,low
A14139,0.58,0.76,4,197,5,0,0,0,sales,low
A14140,0.5,0.64,2,170,8,0,0,0,sales,low
A14141,0.82,0.76,3,219,8,1,0,0,IT,low
A14142,0.97,0.92,6,137,8,1,0,0,product_mng,low
A14143,0.8,0.93,3,225,4,0,0,0,product_mng,low
A14144,0.82,0.84,3,194,3,0,0,0,product_mng,low
A14145,0.95,0.99,5,251,4,0,0,0,product_mng,low
A14146,0.88,0.51,5,195,4,0,0,0,IT,low
A14147,0.5,0.86,3,180,7,0,0,1,management,high
A14148,0.53,0.8,2,225,7,1,0,1,management,high
A14149,0.82,0.74,3,229,7,0,0,1,management,high
A14150,0.15,0.74,6,144,7,0,0,1,management,high
A14151,0.92,0.7,3,129,3,0,0,1,management,high
A14152,0.53,0.74,3,172,10,0,0,1,management,high
A14153,0.58,1,4,220,10,0,0,0,marketing,medium
A14154,0.88,0.74,3,273,10,0,0,0,sales,medium
A14155,0.85,0.72,3,245,10,0,0,0,accounting,medium
A14156,0.99,0.68,5,264,10,1,0,0,support,medium
A14157,0.94,0.73,3,268,10,0,0,0,technical,medium
A14158,0.63,0.94,3,172,3,0,0,0,management,medium
A14159,0.85,0.9,3,245,3,0,0,0,marketing,medium
A14160,0.95,0.66,5,192,3,0,0,0,marketing,medium
A14161,0.71,0.66,3,268,4,0,0,0,marketing,high
A14162,0.49,0.88,4,244,3,0,0,0,sales,low
A14163,0.71,0.69,4,222,4,0,0,0,sales,medium
A14164,0.52,0.62,5,239,2,0,0,0,sales,medium
A14165,0.48,0.72,3,143,4,0,0,0,sales,medium
A14166,0.82,0.79,3,160,3,0,0,0,sales,medium
A14167,0.83,0.76,2,255,7,0,0,0,sales,low
A14168,0.85,0.87,4,152,7,0,0,0,sales,low
A14169,0.57,0.64,4,226,7,0,0,0,sales,low
A14170,0.16,0.63,5,266,7,0,0,0,IT,low
A14171,0.85,0.64,5,256,7,0,0,0,product_mng,low
A14172,0.82,0.67,3,198,3,1,0,0,product_mng,low
A14173,0.9,0.89,4,254,7,0,0,0,product_mng,low
A14174,0.92,0.64,2,104,7,0,0,0,product_mng,low
A14175,0.9,0.48,4,136,7,0,0,0,IT,low
A14176,0.82,0.8,5,205,3,0,0,0,IT,low
A14177,0.84,0.81,4,236,3,1,0,0,IT,low
A14178,0.92,0.65,3,176,3,0,0,0,IT,low
A14179,0.82,0.82,3,148,3,0,0,0,IT,low
A14180,0.8,0.8,4,146,3,1,0,0,IT,low
A14181,0.6,0.85,3,242,2,0,0,0,IT,low
A14182,0.14,0.38,5,115,6,1,0,0,marketing,high
A14183,0.85,0.89,4,150,3,0,0,0,accounting,high
A14184,0.55,0.81,3,239,8,0,0,0,accounting,high
A14185,0.49,0.71,4,178,8,0,0,0,IT,medium
A14186,0.82,0.58,5,263,8,0,0,0,IT,medium
A14187,0.59,0.77,3,272,8,0,0,0,management,high
A14188,0.9,0.82,3,133,8,0,0,0,marketing,medium
A14189,0.62,0.72,3,149,3,1,0,0,marketing,medium
A14190,0.61,0.68,3,193,2,0,0,0,marketing,medium
A14191,0.52,0.55,5,174,3,1,0,0,sales,medium
A14192,0.79,0.87,4,223,5,0,0,0,sales,medium
A14193,0.49,0.89,4,201,8,0,0,0,sales,medium
A14194,0.73,0.67,2,139,8,0,0,0,sales,medium
A14195,0.67,0.49,5,241,8,0,0,0,sales,medium
A14196,0.52,0.61,4,187,4,1,0,0,sales,medium
A14197,0.72,0.64,4,192,3,0,0,0,sales,medium
A14198,0.48,0.5,5,142,4,0,0,0,IT,medium
A14199,0.19,0.79,4,229,4,0,0,0,product_mng,medium
A14200,0.49,0.49,3,104,7,0,0,0,product_mng,high
A14201,0.9,0.76,3,255,7,0,0,0,product_mng,low
A14202,0.49,0.49,4,212,7,0,0,0,product_mng,medium
A14203,0.6,0.53,2,235,7,0,0,0,IT,medium
A14204,0.62,0.85,3,237,3,1,0,0,IT,medium
A14205,0.64,0.5,4,253,10,0,0,1,management,high
A14206,0.22,0.94,3,193,10,0,0,1,management,high
A14207,0.9,0.55,3,259,10,1,0,1,management,high
A14208,0.74,0.95,5,266,10,0,0,1,management,high
A14209,0.85,0.54,3,185,10,0,0,1,management,high
A14210,0.33,0.65,3,172,10,0,0,1,marketing,high
A14211,0.5,0.73,4,180,3,0,0,0,IT,low
A14212,0.38,0.53,2,157,3,0,1,0,sales,low
A14213,0.8,0.86,5,262,6,0,1,0,sales,medium
A14214,0.11,0.88,7,272,4,0,1,0,sales,medium
A14215,0.72,0.87,5,223,5,0,1,0,sales,low
A14216,0.37,0.52,2,159,3,0,1,0,sales,low
A14217,0.41,0.5,2,153,3,0,1,0,sales,low
A14218,0.1,0.77,6,247,4,0,1,0,sales,low
A14219,0.92,0.85,5,259,5,0,1,0,sales,low
A14220,0.89,1,5,224,5,0,1,0,sales,low
A14221,0.42,0.53,2,142,3,0,1,0,sales,low
A14222,0.45,0.54,2,135,3,0,1,0,sales,low
A14223,0.11,0.81,6,305,4,0,1,0,sales,low
A14224,0.84,0.92,4,234,5,0,1,0,sales,low
A14225,0.41,0.55,2,148,3,0,1,0,sales,low
A14226,0.36,0.56,2,137,3,0,1,0,sales,low
A14227,0.38,0.54,2,143,3,0,1,0,sales,low
A14228,0.45,0.47,2,160,3,0,1,0,sales,low
A14229,0.78,0.99,4,255,6,0,1,0,sales,low
A14230,0.45,0.51,2,160,3,1,1,1,sales,low
A14231,0.76,0.89,5,262,5,0,1,0,sales,low
A14232,0.11,0.83,6,282,4,0,1,0,sales,low
A14233,0.38,0.55,2,147,3,0,1,0,sales,low
A14234,0.09,0.95,6,304,4,0,1,0,sales,low
A14235,0.46,0.57,2,139,3,0,1,0,sales,low
A14236,0.4,0.53,2,158,3,0,1,0,sales,low
A14237,0.89,0.92,5,242,5,0,1,0,sales,low
A14238,0.82,0.87,4,239,5,0,1,0,sales,low
A14239,0.4,0.49,2,135,3,0,1,0,sales,low
A14240,0.41,0.46,2,128,3,0,1,0,accounting,low
A14241,0.38,0.5,2,132,3,0,1,0,accounting,low
A14242,0.09,0.62,6,294,4,0,1,0,accounting,low
A14243,0.45,0.57,2,134,3,0,1,0,hr,low
A14244,0.4,0.51,2,145,3,0,1,0,hr,low
A14245,0.45,0.55,2,140,3,0,1,0,hr,low
A14246,0.84,0.87,4,246,6,0,1,0,hr,low
A14247,0.1,0.94,6,255,4,0,1,0,technical,low
A14248,0.38,0.46,2,137,3,0,1,0,technical,low
A14249,0.45,0.5,2,126,3,0,1,0,technical,low
A14250,0.11,0.89,6,306,4,0,1,0,technical,low
A14251,0.41,0.54,2,152,3,0,1,0,technical,low
A14252,0.87,0.88,5,269,5,0,1,0,technical,low
A14253,0.45,0.48,2,158,3,0,1,0,technical,low
A14254,0.4,0.46,2,127,3,0,1,0,technical,low
A14255,0.1,0.8,7,281,4,0,1,0,technical,low
A14256,0.09,0.89,6,276,4,0,1,0,technical,low
A14257,0.84,0.74,3,182,4,0,1,0,technical,low
A14258,0.4,0.55,2,147,3,0,1,0,support,low
A14259,0.57,0.7,3,273,6,0,1,0,support,low
A14260,0.4,0.54,2,148,3,0,1,0,support,low
A14261,0.43,0.47,2,147,3,0,1,0,support,low
A14262,0.13,0.78,6,152,2,0,1,0,support,low
A14263,0.44,0.55,2,135,3,0,1,0,support,low
A14264,0.38,0.55,2,134,3,0,1,0,support,low
A14265,0.39,0.54,2,132,3,0,1,0,support,low
A14266,0.1,0.92,7,307,4,0,1,0,support,low
A14267,0.37,0.46,2,140,3,0,1,0,support,low
A14268,0.11,0.94,7,255,4,0,1,0,support,low
A14269,0.1,0.81,6,309,4,0,1,0,technical,low
A14270,0.38,0.54,2,128,3,0,1,0,technical,low
A14271,0.85,1,4,225,5,0,1,0,technical,low
A14272,0.85,0.91,5,226,5,0,1,0,management,medium
A14273,0.11,0.93,7,308,4,0,1,0,IT,medium
A14274,0.1,0.95,6,244,5,0,1,0,IT,medium
A14275,0.36,0.56,2,132,3,0,1,0,IT,medium
A14276,0.11,0.94,6,286,4,0,1,0,IT,medium
A14277,0.81,0.7,6,161,4,0,1,0,IT,medium
A14278,0.43,0.54,2,153,3,0,1,0,product_mng,medium
A14279,0.9,0.98,4,264,6,0,1,0,product_mng,medium
A14280,0.76,0.86,5,223,5,1,1,0,product_mng,medium
A14281,0.43,0.5,2,135,3,0,1,0,product_mng,medium
A14282,0.74,0.99,2,277,3,0,1,0,IT,medium
A14283,0.09,0.77,5,275,4,0,1,0,product_mng,medium
A14284,0.45,0.49,2,149,3,0,1,0,product_mng,high
A14285,0.09,0.87,7,295,4,0,1,0,product_mng,low
A14286,0.11,0.97,6,277,4,0,1,0,product_mng,medium
A14287,0.11,0.79,7,306,4,0,1,0,product_mng,medium
A14288,0.1,0.83,6,295,4,0,1,0,product_mng,medium
A14289,0.4,0.54,2,137,3,0,1,0,marketing,medium
A14290,0.43,0.56,2,157,3,0,1,0,sales,low
A14291,0.39,0.56,2,142,3,0,1,0,accounting,low
A14292,0.45,0.54,2,140,3,0,1,0,support,low
A14293,0.38,0.49,2,151,3,0,1,0,technical,low
A14294,0.79,0.59,4,139,3,0,1,1,management,low
A14295,0.84,0.85,4,249,6,0,1,0,marketing,low
A14296,0.11,0.77,6,291,4,0,1,0,marketing,low
A14297,0.11,0.87,6,305,4,0,1,0,marketing,low
A14298,0.17,0.84,5,232,3,0,1,0,sales,low
A14299,0.44,0.45,2,132,3,0,1,0,sales,low
A14300,0.37,0.57,2,130,3,0,1,0,sales,low
A14301,0.1,0.79,6,291,4,0,1,0,sales,low
A14302,0.4,0.5,2,130,3,0,1,0,sales,low
A14303,0.89,1,5,246,5,0,1,0,sales,low
A14304,0.42,0.48,2,143,3,0,1,0,sales,low
A14305,0.46,0.55,2,129,3,0,1,0,sales,low
A14306,0.09,0.83,6,255,4,0,1,0,sales,low
A14307,0.37,0.51,2,155,3,0,1,0,sales,low
A14308,0.1,0.77,6,265,4,0,1,0,sales,low
A14309,0.1,0.84,6,279,4,0,1,0,sales,low
A14310,0.11,0.97,6,284,4,0,1,0,sales,low
A14311,0.9,1,5,221,6,0,1,0,sales,medium
A14312,0.38,0.52,2,154,3,0,1,0,sales,medium
A14313,0.36,0.52,2,147,3,0,1,0,sales,medium
A14314,0.42,0.46,2,150,3,0,1,0,sales,medium
A14315,0.09,0.94,7,267,4,0,1,0,sales,medium
A14316,0.43,0.52,2,158,3,0,1,0,sales,medium
A14317,0.24,0.46,7,224,5,0,1,0,accounting,medium
A14318,0.91,1,4,257,5,0,1,0,accounting,medium
A14319,0.44,0.5,2,148,3,0,1,0,accounting,medium
A14320,0.71,0.87,3,177,4,0,1,0,hr,medium
A14321,0.4,0.49,2,155,3,0,1,0,hr,medium
A14322,0.43,0.47,2,144,3,0,1,0,hr,medium
A14323,0.09,0.85,6,289,4,0,1,0,hr,high
A14324,0.43,0.52,2,160,3,0,1,0,technical,low
A14325,0.9,0.96,4,258,5,0,1,0,technical,medium
A14326,0.84,1,5,234,5,0,1,0,technical,medium
A14327,0.37,0.48,2,137,3,0,1,0,technical,medium
A14328,0.86,0.68,5,263,2,0,1,0,technical,medium
A14329,0.11,0.84,6,251,4,0,1,0,technical,low
A14330,0.37,0.57,2,133,3,0,1,0,technical,low
A14331,0.4,0.46,2,132,3,0,1,0,technical,low
A14332,0.14,0.62,4,158,4,1,1,0,technical,low
A14333,0.4,0.46,2,135,3,0,1,0,technical,low
A14334,0.75,1,4,216,6,0,1,0,technical,low
A14335,0.11,0.84,6,300,5,1,1,0,support,low
A14336,0.46,0.49,2,138,3,0,1,0,support,low
